Branch,review,Restaurant
Santhome,"We were 4 and late at that night around 11 when we found this restaurant open. We ordered Two Ghee roast and Two Masala dosa. First the waiter brought 3 dosas saying two Ghee roast and one masala dosa, said he need to bring one more Masala dosa. Handed over one Ghee roast to the first friend and I took a Ghee roast and one Masala dosa to the second friend. My fourth friend was waiting for his masala dosa. I doubted the dosa given to me was heavy and saw the one given to me was Masala dosa so I gave it to the fourth friend. My friends started eating. Here, I thought the waiter was mistaken on telling the dosa type whilst he kept it on the table. Later the waiter came and brought me dosa... read more",Hotel Saravana Bhavan
Santhome,please don't go here .. worst ever service ..I given one star because there is no rating less than one star ... really disappointed with Saravana Bhavan .. we have waited more than half hour ... but no one took order !,Hotel Saravana Bhavan
Santhome,Worst service by such and popular names restaurant. Went with family and no waiter had come to acknowledge us. They didn't serve the water nor they took the order. Felt insulted and left restaurant without having dinner.,Hotel Saravana Bhavan
Santhome,Very poor service my staffs. Complaint it to manager and even he didn't listen to our complaint properly. Sat on table and it had been more than 20mins no one had come to even take the order and serve the water,Hotel Saravana Bhavan
Santhome,"Visited it on 25th Dec. As soon as we went we waited for 5- 10 min for some one to come and take order. After giving the order we waited for 15 more min to get some water on the table after nearly 25 min we got the breakfast served at table when asked the waiter to get some more chutney if said said yes and bought the chutney after some time when we finished out breakfast and when asked for curry for puri no one responded when informed that to senior staff / Manager he said it happens when there are more customers and did not even responded properly. But they bought the bill ON TIME. Very bad Service, Very bad management. No one is bothered about the customer.",Hotel Saravana Bhavan
Santhome,Happen to bump into this place while i was in that area and it was a decent experience. The food is decent and service is ok. Price is on the steep side and definitely expected a lot more from this place.,Hotel Saravana Bhavan
Santhome,Went there a bit late for lunch along with my colleague. Ambiance is plain and sit and eat tables and chairs. Ordered their ghee roast and masala dosa. Taste is okay though the crispiness associated with ghee roast was missing. Okay place.,Hotel Saravana Bhavan
Santhome,"Entered inside to have a delicious breakfast but ended up to a worst experience. Asked for Masala dosa - they gave me one Ordinary dosa, after asking them the server casually said “ i will give one cup of masala” then i thought of escalating it to the manager.. to the sad part he also said we can give masala separately, also added thats our masala dosa... without no option i had eat the same... will never visit this again.. totally irresponsible staff",Hotel Saravana Bhavan
T. Nagar,worst service ...and no worth price with food quality. please avoid to go,Hotel Saravana Bhavan
T. Nagar,"I ordered சாம்பார் பாத் with அப்பளம்,பொறியியல்,vathakulambu and ரசம் through Zomoto.For Rs.287..but I have not received Appalam.the காட்டன்.no.2.888no bill no available.This is today order.Request to take Acti0n",Hotel Saravana Bhavan
T. Nagar,"thumb-up-fill NEGATIVE taste price Visited for lunch, ordered meals. Just an average meals which any local resturant gives you in chennai at a much better cost. Taste was not upto level. For this taste bill seems costly for me. Service was ok ok.",Hotel Saravana Bhavan
T. Nagar,thumb-up-fill NEGATIVE taste I had Dosa. Not at all good. Tasted sour. But costly. Idly also not good. Waste of money. Only brand name but no quality,Hotel Saravana Bhavan
T. Nagar,"thumb-up-fill NEGATIVE very poor service Very worst food i never tasted.. very poor service. I ordered meals. Rice was like kanchi rice. Totally waste of time and money.. people pls don rush to hotel for the sake of brand hotels. 1 Helpful vote , 0 Comments thumb-up Helpful chat Comment share Share 1 2 3 4 5 chevron-right Related to Hotel Saravana Bhavan, T. Nagar Restaurants in Chennai, Chennai Restaurants , T. Nagar restaurants , Best T. Nagar restaurants , Central Chennai restaurants , Quick Bites in Chennai , Quick Bites near me , Quick Bites in T. Nagar , Sweet Shop in Chennai , Sweet Shop near me , Sweet Shop in T. Nagar , Hotel Saravana Bhavan Menu , Order food online in T. Nagar , Order food online in Chennai , New Year Parties in Chennai , Christmas' Special in Chennai Restaurants around T. Nagar Anna Salai restaurants , Teynampet restaurants , Alwarpet restaurants , Nandanam restaurants Frequent searches leading to this page 1 , saravana bhavan , hotel saravana bhavan , saravana bhavan chennai , saravana bhavan t nagar Select Country India UAE India chevron-down Select Language language-globe English chevron-down About Zomato Who We Are Blog Work With Us Investor Relations Report Fraud Press Kit Contact Us Zomaverse Zomato Blinkit District Feeding India Hyperpure Zomato Live Zomaland Weather Union For Restaurants Partner With Us Apps For You Learn More Privacy Security Terms Social links twitter-circle By continuing past this page, you agree to our Terms of Service, Cookie Policy, Privacy Policy and Content Policies. All trademarks are properties of their respective owners. 2008-2026 © Zomato™ Ltd. All rights reserved. Opening Hours Mon-Sun: 8am – 10pm cross",Hotel Saravana Bhavan
T. Nagar,"Top rated dining restaurant for every budget. A visit during peak hours might make you wait to get a seat.. cheers Food Quality is appreciable as always, known for their brand Saravana bhavan",Hotel Saravana Bhavan
T. Nagar,Authentic South Indian breakfast restaurant! Every time I come to chennai I make sure I visit this place. I would recommend their 14 Idly sambar ghee and Parotha Kurma. It’s mind blowing!,Hotel Saravana Bhavan
T. Nagar,I love mushroom biriyani here. Before I used to like dum biriyani and dosa but now I am finding less quality and not satisfied with the taste.,Hotel Saravana Bhavan
T. Nagar,"The Pondy bazaar shopping is never complete without a visit to this place. Almost 7 years this place used to be everyone’s favourite to catch up for fruit juice, light snacks and coffees inbetween the shopping. Lately I have noticed that the service has become very lethargic and with the prices soaring and with new places budding, this place lost it name and fame. I once ordered a fried rice, noodles and and paneer butter masala which was extremely oily. I then learnt my lesson not to order North Indian food in this restaurant.",Hotel Saravana Bhavan
T. Nagar,"what can I say about saravana bhavan? if you want a yummy south indian authentic breakfast this is definitely the place to go to. the place is quite spacious with a.c. and non a.c. sections. As non a.c. section was full we sat in the a.c. section which had long benches and tables and ample amount of space. coming to the food, they serve south indian, north indian, etc. they had so many varieties of dosas i was eager to try them. we ordered ghee roast masala dosa. the dosa was not too soft nor too crispy. it was just right. it was served with kothmir chutney which was really good. Sambhar was also nice. we then ordered rava masala dosa which was equally good. it was crispy and not too... read more",Hotel Saravana Bhavan
T. Nagar,thumb-up-fill POSITIVE menu thumb-up-fill NEGATIVE prices,Hotel Saravana Bhavan
T. Nagar,thumb-up-fill POSITIVE paper roast appam sambar vada,Hotel Saravana Bhavan
T. Nagar,thumb-up-fill POSITIVE idli,Hotel Saravana Bhavan
T. Nagar,"It's really sad to see that this restaurant is a shadow of its past. Be it the taste or speed of service or attending to customers. Came here for a lunch with family and was disappointed. Whenever we asked for Rasam or Sambhar, they heard us but the item never arrived. The soup given along with meals was tasting pretty much like hot water with tomato flavor. Not recommending this place anymore to anyone.",Hotel Saravana Bhavan
T. Nagar,Quick place for breakfast. Don’t expect a very clean HSB or a great service . Tried the typical kesari dosa and Pongal . Taste is always the best,Hotel Saravana Bhavan
T. Nagar,"Had Appam kadalai curry.The side dish is free but not sufficient , but it is free, if you ask they will give.Probably avoiding waste of food.",Hotel Saravana Bhavan
T. Nagar,Best place to be in for a full veg meals. Will suggest to any South Indian veg thali lover. Don’t look beyond Saravanan Bhavan as it is the best!,Hotel Saravana Bhavan
T. Nagar,"Visited this branch after a 4 year long hiatus and really sad to see that this is no longer the same Saravana Bhavan that it was. I have been coming to this place since the meals used to cost a mere Rs.39 purely for the legendary taste. Now it's mediocre at best. For starters, the meals are no longer served on a Banana Leaf which was a big deterrent. Several items are completely omitted like the thuviyal, the pickles and the fried curd chilly. All of the gravies, namely the sambar, rasam and vatha kuzhambu are just so-so and taste just like they would in an ordinary restaurant. The quality emphasis is completely absent it seems. Rated two stars only for the prompt service which... read more",Hotel Saravana Bhavan
T. Nagar,"Too salty in sambar rice, not worthy, waste of money. will not recommend this to anyone . suggest to avoid this restruant .. prefer negative stars t",Hotel Saravana Bhavan
T. Nagar,"went with family on 29DEC18, South usman road branch,T.Nagar. horrible food and service.  ordered meals (thalaivazhai virunthu) for lunch, was told 23 items.  later found out, if u as only they will serve items, else usual, curry, sambar, horrible sweets(watery consistency), curd.   Even papad/fryums we need to ask, they will not serve.  NOT RECOMMENDED TO VISIT THIS RESTUARANT. cannot rate less than 1 star. even after telling the manager, he says OK. Earlier they used to serve pan(betel leaves) and banana along with the meal.  Now they kept these  2 items near the billing counter.  when you usually payby cash/card. they get you the swipe machine and you are done.  You never visit the... read more",Hotel Saravana Bhavan
T. Nagar,"Ordered Basundhi through Swiggy today. It is one of the worst quality I had in HSB in many years. It is watery and the milk cream boil 'yedu' is worst. When called the manager with the true feedback of the product, he was not receptive and dismissed my feedback by saying that nobody has complained other than me, so indicated that I was lying. In an attempt to see me off, he asked me to go to Swiggy and complain. I explained that there was no issue in the delivery and he was not ready to listen. Poor customer service and quality. I would not order from HSB again.",Hotel Saravana Bhavan
T. Nagar,"Good quality and taste ,The packaging is good but please add salt in curd or separately give salt with food and watermelon juice is not good",Hotel Saravana Bhavan
T. Nagar,"Order Number: 1084136253 DATE : 04.11.18@1.00PM That is worst nightmare, when you get Rasam spilled to whole pack. Wasted poriyal and fungus formed pickle. Dont buy just for the sake of Saravanabavan, gone worst.",Hotel Saravana Bhavan
T. Nagar,"Superb meals, Value for money, what can one demand for in such a low price, unlimited food omg, lot of options in the buffet, welcome drink, fruits , vegetables, rice, Sambar, sweet dish, with lovely taste. Can’t expect more than that. Superb !!! Really recommend place to go and have food like anything",Hotel Saravana Bhavan
T. Nagar,"Worst experience !!!!!!! went to this hotel with my family members. Serving and dining experience soooo worst. Nearly taken 20mins to serve, not served everything in menu list.",Hotel Saravana Bhavan
Vadapalani,thumb-up-fill NEGATIVE unhygienic,Hotel Saravana Bhavan
Vadapalani,thumb-up-fill NEGATIVE unhygienic worst service expired food expired item,Hotel Saravana Bhavan
Vadapalani,"thumb-up-fill POSITIVE tea management thumb-up-fill NEGATIVE cleanliness sambar expensive There were many nostalgic and fond memories of mine with the brand Saravana Bhavan right from my childhood. I did hear that the brand value has reduced as the prices have increased and the quality and taste were not that great. I was surprised to hear the same and could not accept it because of the rich legacy they had. So, recently I went to this hotel for breakfast, the 14 idlies were ok, the taste was average, sambhar did not taste the way it used to be, but it is ok when compared to other branches. Tea taste was really good. But one thing was that it was very expensive.",Hotel Saravana Bhavan
Vadapalani,thumb-up-fill NEGATIVE unhygienic spicy,Hotel Saravana Bhavan
Vadapalani,"It was really disappointing from Saravana bhavan,vadapalani.kesari was really worst.Even dosa was not good.only good thing was the sambar.",Hotel Saravana Bhavan
Vadapalani,"When hungry, nothing can please us like an appetising Indian meal. The meals platter served here is nothing less than a blessing to any Thali lover. One of the best vegetarian meals I ever had.",Hotel Saravana Bhavan
Vadapalani,Poor service. Not at all worth dining here especially for meals. Only potato sides and not even any more better side dish. They also refuse to serve any dish little more if we want. Even you won't get a RO water. Saravana Bhavan runs only because of idli dosa and sambar. Only.,Hotel Saravana Bhavan
Vadapalani,South Indian food restaurant having around 30 outlets... Too crowded.... Variety of south Indian dosas and south Indian thalis...Affordable meal,Hotel Saravana Bhavan
Vadapalani,There was an item missing. The idli was only half cooked :( I love saravana bhavan but their home delivery is a real mess. Hope they can fix the issue with the food quality for delivery.,Hotel Saravana Bhavan
Vadapalani,"Absolute worst experience. I ordered ""Butter"" Naan and ""Butter Phulka"" got chapaththi and plain naan instead. And the naan was super thick and hard to chew despite it being warm. The chapathi was whole another story. Super disappointing experience",Hotel Saravana Bhavan
Vadapalani,thumb-up-fill NEGATIVE quite expensive Well it's just like any south Indian restaurant but low on portion size and high on price. Might visit only during desperate times,Hotel Saravana Bhavan
Vadapalani,thumb-up-fill POSITIVE ample seating area relaxed atmosphere family crowd,Hotel Saravana Bhavan
Vadapalani,thumb-up-fill POSITIVE filtered coffee I visited Sarvana Bhavan as it is one of the known brands across Chennai. I tried rava onion masala dosa and filter coffee both of which were very good in taste and affordable.,Hotel Saravana Bhavan
Vadapalani,thumb-up-fill POSITIVE pongal rice idiyappam,Hotel Saravana Bhavan
Vadapalani,"thumb-up-fill NEGATIVE tasteless food burnt food Worst food... Waste of money.. Was served burnt chilli baby corn, tasteless chilli baby corn gravy, spoilt paneer butter masala... Yuckiest food ever...",Hotel Saravana Bhavan
Vadapalani,thumb-up-fill NEGATIVE thenga pal,Hotel Saravana Bhavan
Vadapalani,"thumb-up-fill NEGATIVE price vs portion size un... Once I ordered a mini tiffin, which would contain masala dosa,rava kitchadi and 6 mini idlies. And I got 1 idly instead of 6 mini sized ones. That is okay, some how one big idly will make up that quantity. But I got rava kitchadi in a small chutney box, which is just a handfull. And for the price they charge this is absolutely unfair to give such small quantities of food.",Hotel Saravana Bhavan
Vadapalani,thumb-up-fill NEGATIVE naan,Hotel Saravana Bhavan
Vadapalani,We ordered two mini tiffin for home delivery. They gave one sambhar and one chutney for both.every time they missed some side dishes.,Hotel Saravana Bhavan
Vadapalani,thumb-up-fill POSITIVE my favorite restaurant,Hotel Saravana Bhavan
Vadapalani,Paneer was not cooked properly and the taste was really bad. I never expected such a worst food from HSB.,Hotel Saravana Bhavan
Vadapalani,thumb-up-fill POSITIVE filtered coffee thumb-up-fill NEGATIVE doesnt cater to large cr... Rice with rasam can be added In menu many senior citizens very dependent on rice with rasam,Hotel Saravana Bhavan
Vadapalani,"thumb-up-fill NEGATIVE unhygienic First of all the taste of the food is second, Hotel saravana Bhavan is known for its hygienic and quality of the culinary. It's so disappointing that they don't have the time to clean the utensils properly and you can see they are really old and rusty on the sides. For the price they charge you it's really pathetic. Also, the food was really awful, my mum ordered a sambar vadai was spoilt and had to return that, I ordered a naan and kadai paneer, the naan was mediocre followed by the kadai panner which was briny. Hope they improve their standards of this vadapalani branch.",Hotel Saravana Bhavan
Vadapalani,thumb-up-fill NEGATIVE uncoporative staff irresponsive Lot of times doing same mistake Itams missing . Less itams coming for me,Hotel Saravana Bhavan
Vadapalani,We had ordered Mini Tiffin and Appams on 11th August. The delivery was on time. Food was tasty as well. Accompaniments for both items were also good.,Hotel Saravana Bhavan
