issue_category,week,review_count,rolling_mean,z_score,rule_flag,iforest_flag,both_flag
Poor Experience & Food Hygiene Complaints,2025-09-08,4,4.333333333333333,-0.16137430609197553,False,False,False
Poor Experience & Food Hygiene Complaints,2025-09-15,6,4.5,0.6918984060216639,False,False,False
Poor Experience & Food Hygiene Complaints,2025-09-22,1,3.3333333333333335,-1.3324272283470413,False,False,False
Poor Experience & Food Hygiene Complaints,2025-09-29,2,3.1666666666666665,-0.6358383670736644,False,False,False
Poor Experience & Food Hygiene Complaints,2025-10-06,8,3.8333333333333335,1.535158596215858,False,True,False
Poor Experience & Food Hygiene Complaints,2025-10-13,2,3.8333333333333335,-0.6754697823349777,False,False,False
Poor Experience & Food Hygiene Complaints,2025-10-20,3,3.6666666666666665,-0.24397501823713322,False,False,False
Poor Experience & Food Hygiene Complaints,2025-10-27,5,3.5,0.5795005569646917,False,False,False
Poor Experience & Food Hygiene Complaints,2025-11-03,2,3.6666666666666665,-0.6881023532039752,False,False,False
Poor Experience & Food Hygiene Complaints,2025-11-10,30,8.333333333333334,1.995706175080616,False,True,False
Poor Experience & Food Hygiene Complaints,2025-11-24,8,8.333333333333334,-0.030703171924317225,False,False,False
Poor Experience & Food Hygiene Complaints,2025-12-01,6,9.0,-0.28552012036008034,False,False,False
Poor Experience & Food Hygiene Complaints,2025-12-08,3,9.0,-0.5710402407201607,False,False,False
Poor Experience & Food Hygiene Complaints,2025-12-15,2,8.5,-0.6016971142604393,False,False,False
Poor Experience & Food Hygiene Complaints,2025-12-22,3,8.666666666666666,-0.5301123076594344,False,False,False
Poor Experience & Food Hygiene Complaints,2025-12-29,2,4.0,-0.8164965809277221,False,False,False
Poor Experience & Food Hygiene Complaints,2026-01-05,4,3.3333333333333335,0.44280744277004125,False,False,False
Poor Experience & Food Hygiene Complaints,2026-01-12,8,3.6666666666666665,1.9251338527170385,False,False,False
Poor Experience & Food Hygiene Complaints,2026-01-19,5,4.0,0.4385290096535121,False,False,False
Poor Experience & Food Hygiene Complaints,2026-01-26,8,5.0,1.1858541225631374,False,False,False
Poor Experience & Food Hygiene Complaints,2026-02-02,2,4.833333333333333,-1.0439078454267798,False,False,False
Poor Experience & Food Hygiene Complaints,2026-02-09,5,5.333333333333333,-0.14256648712804948,False,False,False
Poor Experience & Food Hygiene Complaints,2026-02-16,3,5.166666666666667,-0.8725028717782279,False,False,False
Poor Experience & Food Hygiene Complaints,2026-02-23,4,4.5,-0.24112141108520446,False,False,False
Poor Experience & Food Hygiene Complaints,2026-03-02,2,4.0,-0.8770580193070242,False,False,False
Poor Experience & Food Hygiene Complaints,2026-03-09,5,3.5,1.0882143751649997,False,False,False
Poor Experience & Food Hygiene Complaints,2026-03-16,1,3.3333333333333335,-1.4288690166235039,False,False,False
Poor Experience & Food Hygiene Complaints,2026-03-23,4,3.1666666666666665,0.5661385170722896,False,False,False
Poor Experience & Food Hygiene Complaints,2026-03-30,4,3.3333333333333335,0.4428074427700414,False,False,False
Poor Experience & Food Hygiene Complaints,2026-04-06,1,2.8333333333333335,-1.0644053746097406,False,False,False
Poor Experience & Food Hygiene Complaints,2026-04-13,2,2.8333333333333335,-0.4838206248226094,False,False,False
Poor Experience & Food Hygiene Complaints,2026-04-20,39,8.5,2.032881632043003,True,True,True
Poor Experience & Food Hygiene Complaints,2026-04-27,4,9.0,-0.33895384034165027,False,False,False
Poor Experience & Food Hygiene Complaints,2026-05-04,3,8.833333333333334,-0.39349197845065453,False,False,False
Poor Experience & Food Hygiene Complaints,2026-05-11,5,9.0,-0.2709141845914385,False,False,False
Poor Experience & Food Hygiene Complaints,2026-05-18,3,9.333333333333334,-0.43470180772748235,False,False,False
Poor Experience & Food Hygiene Complaints,2026-05-25,7,10.166666666666666,-0.22293468402436392,False,False,False
Poor Experience & Food Hygiene Complaints,2026-06-01,19,6.833333333333333,1.9797815933580232,False,True,False
Poor Experience & Food Hygiene Complaints,2026-06-08,5,7.0,-0.3296902366978934,False,False,False
Poor Experience & Food Hygiene Complaints,2026-06-15,4,7.166666666666667,-0.5324824346382147,False,False,False
Poor Experience & Food Hygiene Complaints,2026-06-22,6,7.333333333333333,-0.226455406828919,False,False,False
Poor Experience & Food Hygiene Complaints,2026-06-29,4,7.5,-0.6083507495196231,False,False,False
Poor Experience & Food Hygiene Complaints,2026-07-06,5,7.166666666666667,-0.3706728665329306,False,False,False
Poor Experience & Food Hygiene Complaints,2026-07-13,5,4.833333333333333,0.22140372138502043,False,False,False
Poor Experience & Food Hygiene Complaints,2026-07-20,2,4.333333333333333,-1.7078251276599243,False,False,False
Poor Experience & Food Hygiene Complaints,2026-07-27,1,3.8333333333333335,-1.45988644646704,False,False,False
Service Quality,2025-07-28,6,,,False,True,False
Service Quality,2025-08-04,15,,,False,True,False
Service Quality,2025-08-11,20,13.666666666666666,0.8926978728963852,False,False,False
Service Quality,2025-08-18,13,13.5,-0.08617274844321392,False,False,False
Service Quality,2025-08-25,13,13.4,-0.07952427724875448,False,False,False
Service Quality,2025-09-01,12,13.166666666666666,-0.25725559858588437,False,False,False
Service Quality,2025-09-08,15,14.666666666666666,0.1159347239400423,False,False,False
Service Quality,2025-09-15,21,15.666666666666666,1.3740107731454527,False,False,False
Service Quality,2025-09-22,9,13.833333333333334,-1.202088674820034,False,False,False
Service Quality,2025-09-29,12,13.666666666666666,-0.40824829046386296,False,False,False
Service Quality,2025-10-06,14,13.833333333333334,0.04094785743893926,False,False,False
Service Quality,2025-10-13,14,14.166666666666666,-0.04197385004244274,False,False,False
Service Quality,2025-10-20,14,14.0,0.0,False,False,False
Service Quality,2025-10-27,15,13.0,0.9128709291752769,False,False,False
Service Quality,2025-11-03,22,15.166666666666666,1.9590557785267364,False,False,False
Service Quality,2025-11-10,13,15.333333333333334,-0.7014042140491773,False,False,False
Service Quality,2025-11-17,16,15.666666666666666,0.10206207261596595,False,False,False
Service Quality,2025-11-24,10,15.0,-1.2500000000000002,False,False,False
Service Quality,2025-12-01,13,14.833333333333334,-0.45042643182833364,False,False,False
Service Quality,2025-12-08,12,14.333333333333334,-0.5520202606419481,False,False,False
Service Quality,2025-12-15,21,14.166666666666666,1.7663227523106773,False,False,False
Service Quality,2025-12-22,9,13.5,-1.0190493307301363,False,False,False
Service Quality,2025-12-29,12,12.833333333333334,-0.19551547175144396,False,False,False
Service Quality,2026-01-05,17,14.0,0.6993786061802354,False,False,False
Service Quality,2026-01-12,13,14.0,-0.23312620206007847,False,False,False
Service Quality,2026-01-19,10,13.666666666666666,-0.8065591326174432,False,False,False
Service Quality,2026-01-26,19,13.333333333333334,1.4408849451942223,False,False,False
Service Quality,2026-02-02,38,18.166666666666668,1.9321644642810496,False,True,False
Service Quality,2026-02-09,14,18.5,-0.44754523336199714,False,False,False
Service Quality,2026-02-16,9,17.166666666666668,-0.7564106603075975,False,False,False
Service Quality,2026-02-23,23,18.833333333333332,0.38592380627938655,False,True,False
Service Quality,2026-03-02,14,19.5,-0.5364896296670117,False,False,False
Service Quality,2026-03-09,18,19.333333333333332,-0.12983181444523034,False,False,False
Service Quality,2026-03-16,15,15.5,-0.106843460792672,False,False,False
Service Quality,2026-03-23,15,15.666666666666666,-0.14388861576723835,False,False,False
Service Quality,2026-03-30,16,16.833333333333332,-0.2516410173661554,False,False,False
Service Quality,2026-04-06,15,15.5,-0.362738125055004,False,False,False
Service Quality,2026-04-13,13,15.333333333333334,-1.4288690166235154,False,False,False
Service Quality,2026-04-20,48,20.333333333333332,2.035928784817183,True,True,True
Service Quality,2026-04-27,13,20.0,-0.5083687820523609,False,False,False
Service Quality,2026-05-04,15,20.0,-0.36312055860882925,False,False,False
Service Quality,2026-05-11,9,18.833333333333332,-0.6802401372563635,False,False,False
Service Quality,2026-05-18,9,17.833333333333332,-0.589982462512125,False,False,False
Service Quality,2026-05-25,18,18.666666666666668,-0.0450834817333717,False,False,False
Service Quality,2026-06-01,17,13.5,0.900698772146212,False,False,False
Service Quality,2026-06-08,10,13.0,-0.7233642332556175,False,False,False
Service Quality,2026-06-15,16,13.166666666666666,0.6647526039549082,False,False,False
Service Quality,2026-06-22,15,14.166666666666666,0.22140372138502382,False,False,False
Service Quality,2026-06-29,9,14.166666666666666,-1.3727030725871465,False,False,False
Service Quality,2026-07-06,22,14.833333333333334,1.4954373439032458,False,False,False
Service Quality,2026-07-13,15,14.5,0.10684346079267203,False,False,False
Service Quality,2026-07-20,14,15.166666666666666,-0.27995521074913343,False,False,False
Service Quality,2026-07-27,9,14.0,-1.0380684981717492,False,False,False
Slow Service & Staff Negligence,2025-07-28,6,,,False,False,False
Slow Service & Staff Negligence,2025-08-04,14,,,False,False,False
Slow Service & Staff Negligence,2025-08-11,8,9.333333333333334,-0.3202563076101744,False,False,False
Slow Service & Staff Negligence,2025-08-18,15,10.75,0.9603855608722545,False,False,False
Slow Service & Staff Negligence,2025-08-25,18,12.2,1.155387655689914,False,False,False
Slow Service & Staff Negligence,2025-09-01,22,13.833333333333334,1.3579712889105482,False,False,False
Slow Service & Staff Negligence,2025-09-08,10,14.5,-0.8774747729629105,False,False,False
Slow Service & Staff Negligence,2025-09-15,13,14.333333333333334,-0.2581988897471612,False,False,False
Slow Service & Staff Negligence,2025-09-22,9,14.5,-1.1157311356586717,False,False,False
Slow Service & Staff Negligence,2025-09-29,7,13.166666666666666,-1.0675643492050675,False,False,False
Slow Service & Staff Negligence,2025-10-06,11,12.0,-0.1889822365046136,False,False,False
Slow Service & Staff Negligence,2025-10-13,10,10.0,0.0,False,False,False
Slow Service & Staff Negligence,2025-10-20,5,9.166666666666666,-1.4580296087995106,False,True,False
Slow Service & Staff Negligence,2025-10-27,13,9.166666666666666,1.3413872400955502,False,True,False
Slow Service & Staff Negligence,2025-11-03,15,10.166666666666666,1.3026638133042356,False,False,False
Slow Service & Staff Negligence,2025-11-10,13,11.166666666666666,0.5256003308242463,False,False,False
Slow Service & Staff Negligence,2025-11-17,10,11.0,-0.28398091712353235,False,False,False
Slow Service & Staff Negligence,2025-11-24,22,13.0,1.601028150670845,False,True,False
Slow Service & Staff Negligence,2025-12-01,18,15.166666666666666,0.664752603954909,False,False,False
Slow Service & Staff Negligence,2025-12-08,11,14.833333333333334,-0.8452683953536206,False,False,False
Slow Service & Staff Negligence,2025-12-15,11,14.166666666666666,-0.6607746403293414,False,False,False
Slow Service & Staff Negligence,2025-12-22,11,13.833333333333334,-0.5716425586281312,False,False,False
Slow Service & Staff Negligence,2025-12-29,14,14.5,-0.10885008604602703,False,False,False
Slow Service & Staff Negligence,2026-01-05,14,13.166666666666666,0.29902081496535765,False,False,False
Slow Service & Staff Negligence,2026-01-12,12,12.166666666666666,-0.11322770341445937,False,False,False
Slow Service & Staff Negligence,2026-01-19,16,13.0,1.5000000000000004,False,False,False
Slow Service & Staff Negligence,2026-01-26,8,12.5,-1.601028150670846,False,False,False
Slow Service & Staff Negligence,2026-02-02,36,16.666666666666668,1.9623283621077794,False,True,False
Slow Service & Staff Negligence,2026-02-09,9,15.833333333333334,-0.661945014460189,False,False,False
Slow Service & Staff Negligence,2026-02-16,12,15.5,-0.3357014926691759,False,False,False
Slow Service & Staff Negligence,2026-02-23,11,15.333333333333334,-0.41266722209921475,False,False,False
Slow Service & Staff Negligence,2026-03-02,10,14.333333333333334,-0.4046723241370488,False,False,False
Slow Service & Staff Negligence,2026-03-09,10,14.666666666666666,-0.444410854568385,False,False,False
Slow Service & Staff Negligence,2026-03-16,10,10.333333333333334,-0.3227486121839541,False,False,False
Slow Service & Staff Negligence,2026-03-23,15,11.333333333333334,1.8646746349572298,False,False,False
Slow Service & Staff Negligence,2026-03-30,18,12.333333333333334,1.673435865786085,False,False,False
Slow Service & Staff Negligence,2026-04-06,12,12.5,-0.15007505629691603,False,False,False
Slow Service & Staff Negligence,2026-04-13,16,13.5,0.7503752814845798,False,False,False
Slow Service & Staff Negligence,2026-04-20,17,14.666666666666666,0.7583649325305185,False,False,False
Slow Service & Staff Negligence,2026-04-27,17,15.833333333333334,0.5459427881935367,False,False,False
Slow Service & Staff Negligence,2026-05-04,16,16.0,0.0,False,False,False
Slow Service & Staff Negligence,2026-05-11,23,16.833333333333332,1.7395640581162857,False,True,False
Slow Service & Staff Negligence,2026-05-18,10,16.5,-1.5718652085716904,False,False,False
Slow Service & Staff Negligence,2026-05-25,13,16.0,-0.6846531968814573,False,False,False
Slow Service & Staff Negligence,2026-06-01,11,15.0,-0.8377078165833909,False,False,False
Slow Service & Staff Negligence,2026-06-08,14,14.5,-0.10684346079267207,False,False,False
Slow Service & Staff Negligence,2026-06-15,15,14.333333333333334,0.14388861576723844,False,False,False
Slow Service & Staff Negligence,2026-06-22,7,11.666666666666666,-1.5851878478024382,False,False,False
Slow Service & Staff Negligence,2026-06-29,13,12.166666666666666,0.2916059217599031,False,False,False
Slow Service & Staff Negligence,2026-07-06,10,11.666666666666666,-0.5661385170722992,False,False,False
Slow Service & Staff Negligence,2026-07-13,13,12.0,0.33709993123162185,False,False,False
Slow Service & Staff Negligence,2026-07-20,17,12.5,1.2627304498492078,False,False,False
Slow Service & Staff Negligence,2026-07-27,16,12.666666666666666,0.8951435925492924,False,False,False
Staff Courtesy & Behaviour,2025-07-28,5,,,False,False,False
Staff Courtesy & Behaviour,2025-08-04,8,,,False,False,False
Staff Courtesy & Behaviour,2025-08-11,3,5.333333333333333,-0.9271726499455306,False,False,False
Staff Courtesy & Behaviour,2025-08-18,11,6.75,1.2142857142857142,False,True,False
Staff Courtesy & Behaviour,2025-08-25,9,7.2,0.5636018619766345,False,False,False
Staff Courtesy & Behaviour,2025-09-01,12,8.0,1.1547005383792517,False,False,False
Staff Courtesy & Behaviour,2025-09-08,9,8.666666666666666,0.10611908999450241,False,False,False
Staff Courtesy & Behaviour,2025-09-15,9,8.833333333333334,0.05333048911642403,False,False,False
Staff Courtesy & Behaviour,2025-09-22,4,9.0,-1.8136906252750293,False,False,False
Staff Courtesy & Behaviour,2025-09-29,8,8.5,-0.193166852321564,False,False,False
Staff Courtesy & Behaviour,2025-10-06,5,7.833333333333333,-0.9680365087282966,False,False,False
Staff Courtesy & Behaviour,2025-10-13,11,7.666666666666667,1.2539246564387982,False,False,False
Staff Courtesy & Behaviour,2025-10-20,8,7.5,0.19316685232156405,False,False,False
Staff Courtesy & Behaviour,2025-10-27,7,7.166666666666667,-0.06711560552140258,False,False,False
Staff Courtesy & Behaviour,2025-11-03,8,7.833333333333333,0.08587567332159099,False,False,False
Staff Courtesy & Behaviour,2025-11-10,9,8.0,0.5000000000000003,False,False,False
Staff Courtesy & Behaviour,2025-11-17,6,8.166666666666666,-1.2579336245387989,False,False,False
Staff Courtesy & Behaviour,2025-11-24,9,7.833333333333333,0.9979654098963538,False,False,False
Staff Courtesy & Behaviour,2025-12-01,5,7.333333333333333,-1.4288690166235218,False,False,False
Staff Courtesy & Behaviour,2025-12-08,9,7.666666666666667,0.7613869876268814,False,False,False
Staff Courtesy & Behaviour,2025-12-15,3,6.833333333333333,-1.4959052966395914,False,False,False
Staff Courtesy & Behaviour,2025-12-22,8,6.666666666666667,0.5504818825631804,False,False,False
Staff Courtesy & Behaviour,2025-12-29,5,6.5,-0.5976143046671971,False,False,False
Staff Courtesy & Behaviour,2026-01-05,14,7.333333333333333,1.6951587590520263,False,False,False
Staff Courtesy & Behaviour,2026-01-12,9,8.0,0.26352313834736496,False,False,False
Staff Courtesy & Behaviour,2026-01-19,25,10.666666666666666,1.7991789288248046,False,True,False
Staff Courtesy & Behaviour,2026-01-26,6,11.166666666666666,-0.6918677707147626,False,False,False
Staff Courtesy & Behaviour,2026-02-02,7,11.0,-0.528885885347945,False,False,False
Staff Courtesy & Behaviour,2026-02-09,9,11.666666666666666,-0.3761219585116297,False,False,False
Staff Courtesy & Behaviour,2026-02-16,4,10.0,-0.7905694150420948,False,False,False
Staff Courtesy & Behaviour,2026-02-23,4,9.166666666666666,-0.6470138626729927,False,False,False
Staff Courtesy & Behaviour,2026-03-02,24,9.0,1.9764235376052373,False,True,False
Staff Courtesy & Behaviour,2026-03-09,6,9.0,-0.39528470752104744,False,False,False
Staff Courtesy & Behaviour,2026-03-16,11,9.666666666666666,0.17650112740455204,False,False,False
Staff Courtesy & Behaviour,2026-03-23,8,9.5,-0.19781414201873612,False,False,False
Staff Courtesy & Behaviour,2026-03-30,9,10.333333333333334,-0.1873171623163389,False,False,False
Staff Courtesy & Behaviour,2026-04-06,11,11.5,-0.07799182688479128,False,False,False
Staff Courtesy & Behaviour,2026-04-13,5,8.333333333333334,-1.3315591032282714,False,False,False
Staff Courtesy & Behaviour,2026-04-20,7,8.5,-0.6396021490668328,False,False,False
Staff Courtesy & Behaviour,2026-04-27,7,7.833333333333333,-0.40824829046386407,False,False,False
Staff Courtesy & Behaviour,2026-05-04,9,8.0,0.4767312946227975,False,False,False
Staff Courtesy & Behaviour,2026-05-11,9,8.0,0.4767312946227975,False,False,False
Staff Courtesy & Behaviour,2026-05-18,16,8.833333333333334,1.8777471611536118,False,True,False
Staff Courtesy & Behaviour,2026-05-25,5,8.833333333333334,-1.004376388524025,False,False,False
Staff Courtesy & Behaviour,2026-06-01,7,8.833333333333334,-0.480353924946273,False,False,False
Staff Courtesy & Behaviour,2026-06-08,8,9.0,-0.2672612419124246,False,False,False
Staff Courtesy & Behaviour,2026-06-15,39,14.0,1.952172023607576,False,True,False
Staff Courtesy & Behaviour,2026-06-22,11,14.333333333333334,-0.2629758415191085,False,False,False
Staff Courtesy & Behaviour,2026-06-29,8,13.0,-0.38807526285316646,False,False,False
Staff Courtesy & Behaviour,2026-07-06,6,13.166666666666666,-0.5613940610154061,False,False,False
Staff Courtesy & Behaviour,2026-07-13,5,12.833333333333334,-0.6033381094375281,False,False,False
Staff Courtesy & Behaviour,2026-07-20,12,13.5,-0.11730928305086626,False,False,False
Staff Courtesy & Behaviour,2026-07-27,7,8.166666666666666,-0.4186291409515005,False,False,False
